,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
91,Foege's Arcade,4c2fcdf1213c2d7f338f315d,Hank Aaron 715 Home Run Marker,481,521 Capitol Ave SE,33.74010065631235,-84.38937664031981,4bf58dd8d48988d12d941735,Monument / Landmark,Not Rated
92,Foege's Arcade,5edfb9d84e0cfe1cadc7f470,Hot Dog Pete’s,512,25 Georgia Ave SE,33.736692,-84.387049,4bf58dd8d48988d16f941735,Hot Dog Joint,Not Rated
93,Foege's Arcade,4c57546130d82d7f78a4d962,Summerhill Neighborhood Meeting,595,250 Georgia Ave SE,33.737083435058594,-84.37942504882812,4bf58dd8d48988d12f941735,Library,Not Rated
94,Foege's Arcade,51b65c6d498e4ebc3ebd9fb7,Fulton AtlAnta COmmunity Action Authority,610,No Address,33.745346000000005,-84.38081,4bf58dd8d48988d171941735,Event Space,Not Rated
95,Foege's Arcade,4a70f48ff964a520ddd81fe3,Phoenix II Park,644,141 Martin St SE,33.73508755992699,-84.38228770557792,4bf58dd8d48988d163941735,Park,Not Rated
96,Marlin Arcade,4df57044d1649c8a28e9d4a2,Dog Walk Circle,20,Lake forest,38.494951,-90.00777,4bf58dd8d48988d1e5941735,Dog Run,Not Rated
97,Marlin Arcade,4ee46cfee5faffd731a6bf8d,Marlin's Movie Theater,26,No Address,38.49493096901696,-90.0078989697928,4bf58dd8d48988d11a941735,Other Nightlife,Not Rated
98,Marlin Arcade,4e11c805fa769d21e9efb65c,House Of Champs,30,No Address,38.494934,-90.007513,4bf58dd8d48988d15e941735,Pool,Not Rated
99,Marlin Arcade,4e3ab2ef88772c3bf1251578,Huzzah Yalley Resort,32,Potidi 311 dr,38.494856,-90.00784300000002,4bf58dd8d48988d159941735,Trail,Not Rated
100,Marlin Arcade,4de92836d22d09215a2f26e4,Woodridge,257,No Address,38.49503976976101,-90.00478826267917,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),Not Rated
101,Marlin Arcade,581e1248ded8f84666ca6596,Tupelo Dr.,398,Tupelo Dr.,38.496532,-90.00353,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),Not Rated
102,Marlin Arcade,4c0ad30dbbc676b0ae934ad5,Dorchester pool,504,No Address,38.498322,-90.01186,4bf58dd8d48988d15e941735,Pool,Not Rated
103,Marlin Arcade,4e12391dfa769d21e9f430b2,Lake Forest,632,No Address,38.496692488601276,-90.0007536049723,4bf58dd8d48988d161941735,Lake,Not Rated
104,Marlin Arcade,4edd6e480e61d46adba867b9,Arapaho Village Trailer Park,639,No Address,38.500397837014226,-90.00479737074062,52f2ab2ebcbc57f1066b8b55,Trailer Park,Not Rated
105,Marlin Arcade,4ddc0d23ae60d6fc158428d5,Belleville Food Mart,704,No Address,38.501456,-90.00737896666666,4bf58dd8d48988d113951735,Gas Station,Not Rated
106,Marlin Arcade,4dc6d5add22dafda2fc718ab,Foster's,792,Aaron Drive,38.50137,-90.012137,4bf58dd8d48988d161941735,Lake,Not Rated
107,Marlin Arcade,522b854211d2b45ffe3d0004,200 Sunrise Drive,914,200 Sunrise Dr,38.50163473968853,-90.00132280287315,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),Not Rated
108,Marlin Arcade,4e4fc9a4b0fb088f3c2001f2,Soccer Fields,973,No Address,38.49222064018249,-90.018277,4cce455aebf7b749d5e191f5,Soccer Field,Not Rated
109,Marlin Arcade,4e52edd422711d4da5b67580,Belle Claire Soccer Fields,980,No Address,38.49207184464004,-90.01828423638565,4cce455aebf7b749d5e191f5,Soccer Field,Not Rated
